id,x,y,r,g,b
128310,310,200,254,46,168
128315,315,200,254,47,161
128320,320,200,254,47,151
128325,325,200,255,46,138
128330,330,200,255,46,130
128335,335,200,255,45,120
128340,340,200,255,45,110
128345,345,200,255,44,102
128350,350,200,255,45,92
128355,355,200,255,47,83
128360,360,200,255,47,73
128365,365,200,255,47,63
128370,370,200,255,49,55
128375,375,200,255,52,48
128380,380,200,255,59,47
128385,385,200,254,68,47
128390,390,200,255,78,45
128395,395,200,255,88,46
128400,400,200,255,98,47
128405,405,200,255,108,48
128410,410,200,255,118,46
128415,415,200,254,127,46
128420,420,200,255,138,45
128425,425,200,255,147,46
128430,430,200,255,157,46
128435,435,200,255,167,44
128440,440,200,255,176,45
128445,445,200,255,186,47
128450,450,200,254,197,46
128455,455,200,255,207,47
128460,460,200,254,216,47
128465,465,200,255,224,45
128470,470,200,255,236,46
128475,475,200,253,244,45
128480,480,200,250,249,43
128485,485,200,244,254,44
128490,490,200,235,255,44
128495,495,200,225,255,45
128500,500,200,215,255,44
128505,505,200,205,255,44
128510,510,200,195,255,45
128515,515,200,186,254,45
128520,520,200,176,254,46
128525,525,200,166,254,46
128530,530,200,157,255,48
128535,535,200,149,254,48
128540,540,200,137,255,47
128545,545,200,127,255,46
128550,550,200,117,255,46
128555,555,200,107,255,45
128560,560,200,97,255,46
128565,565,200,88,254,46
128570,570,200,79,255,48
128575,575,200,71,255,47
128580,580,200,59,255,49
128585,585,200,52,255,49
128590,590,200,48,254,55
128595,595,200,45,255,62
128600,600,200,47,255,73
128605,605,200,47,255,83
128610,610,200,46,255,91
128615,615,200,46,255,102
128620,620,200,47,255,111
128625,625,200,45,255,119
128630,630,200,41,255,123
128635,635,200,39,254,124
131205,5,205,43,255,171
131210,10,205,47,255,177
131215,15,205,49,255,183
131220,20,205,51,255,194
131225,25,205,51,255,202
131230,30,205,50,255,212
131235,35,205,50,255,222
131240,40,205,51,255,230
131245,45,205,49,254,239
131250,50,205,51,251,248
131255,55,205,53,248,252
131260,60,205,53,241,253
131265,65,205,52,231,254
131270,70,205,53,222,255
131275,75,205,51,212,255
131280,80,205,51,202,255
131285,85,205,51,193,255
131290,90,205,51,183,255
131295,95,205,52,175,255
131300,100,205,52,166,255
131305,105,205,53,157,255
131310,110,205,52,147,255
131315,115,205,51,136,255
131320,120,205,51,126,254
131325,125,205,50,116,254
131330,130,205,51,107,254
131335,135,205,51,97,253
131340,140,205,51,88,254
131345,145,205,52,79,254
131350,150,205,52,70,254
131355,155,205,53,62,255
131360,160,205,56,55,255
131365,165,205,61,52,255
131370,170,205,72,50,255
131375,175,205,80,51,255
131380,180,205,90,51,254
131385,185,205,100,51,255
131390,190,205,110,53,255
131395,195,205,119,52,254
131400,200,205,128,51,253
131405,205,205,138,51,254
131410,210,205,148,51,254
131415,215,205,156,51,255
131420,220,205,166,52,254
131425,225,205,175,50,255
131430,230,205,185,52,253
131435,235,205,195,52,254
131440,240,205,205,52,255
131445,245,205,214,51,254
131450,250,205,223,50,254
131455,255,205,233,50,254
131460,260,205,243,50,253
131465,265,205,249,51,252
131470,270,205,252,51,245
131475,275,205,255,52,239
131480,280,205,255,52,229
131485,285,205,254,51,220
131490,290,205,255,51,210
131495,295,205,254,50,199
131500,300,205,255,50,191
131505,305,205,254,50,181
131510,310,205,254,50,171
131515,315,205,254,52,162
131520,320,205,254,52,152
131525,325,205,255,52,142
131530,330,205,254,51,132
131535,335,205,255,51,124
131540,340,205,255,51,114
131545,345,205,255,51,104
131550,350,205,255,50,96
131555,355,205,255,51,86
131560,360,205,255,53,77
131565,365,205,255,53,69
131570,370,205,255,54,60
131575,375,205,255,57,54
131580,380,205,255,65,53
131585,385,205,255,73,51
131590,390,205,254,84,51
131595,395,205,255,92,51
131600,400,205,255,102,52
131605,405,205,255,112,52
131610,410,205,255,122,53
131615,415,205,254,131,51
131620,420,205,255,140,51
131625,425,205,255,149,51
131630,430,205,255,159,49
131635,435,205,255,169,50
131640,440,205,255,177,51
131645,445,205,255,188,53
131650,450,205,254,198,53
131655,455,205,254,208,52
131660,460,205,255,217,52
131665,465,205,255,226,52
131670,470,205,255,236,51
131675,475,205,253,244,51
131680,480,205,249,250,50
131685,485,205,245,254,51
131690,490,205,236,255,51
131695,495,205,226,255,49
131700,500,205,216,255,50
131705,505,205,207,255,49
131710,510,205,197,255,49
131715,515,205,187,254,52
131720,520,205,177,254,50
131725,525,205,169,254,51
131730,530,205,160,254,52
131735,535,205,151,254,53
131740,540,205,141,255,53
131745,545,205,132,255,51
131750,550,205,122,255,52
131755,555,205,112,255,51
131760,560,205,102,255,51
131765,565,205,92,255,52
131770,570,205,84,255,53
131775,575,205,74,255,52
131780,580,205,66,254,53
131785,585,205,58,255,54
131790,590,205,53,255,59
131795,595,205,51,255,68
131800,600,205,52,255,77
131805,605,205,52,255,86
131810,610,205,51,255,96
131815,615,205,52,255,107
131820,620,205,52,255,114
131825,625,205,51,255,122
131830,630,205,46,255,127
131835,635,205,44,255,126
134405,5,210,50,255,174
134410,10,210,53,255,179
134415,15,210,56,255,186
134420,20,210,57,255,194
134425,25,210,57,255,204
134430,30,210,56,255,214
134435,35,210,56,255,222
134440,40,210,56,255,232
134445,45,210,56,254,239
134450,50,210,56,253,246
134455,55,210,56,248,251
134460,60,210,58,241,255
134465,65,210,58,232,255
134470,70,210,58,223,255
134475,75,210,56,213,254
134480,80,210,57,204,255
134485,85,210,56,195,254
134490,90,210,57,185,255
134495,95,210,56,177,255
134500,100,210,56,168,254
134505,105,210,59,159,255
134510,110,210,57,150,255
134515,115,210,56,140,255
134520,120,210,56,130,255
134525,125,210,56,120,254
134530,130,210,56,111,255
134535,135,210,56,101,254
134540,140,210,57,92,254
134545,145,210,57,85,254
134550,150,210,59,75,255
134555,155,210,59,67,255
134560,160,210,61,61,255
134565,165,210,68,57,255
134570,170,210,77,56,255
134575,175,210,86,55,255
134580,180,210,95,57,255
134585,185,210,104,58,255
134590,190,210,114,58,255
134595,195,210,124,58,255
134600,200,210,133,57,254
134605,205,210,140,57,253
134610,210,210,150,56,254
134615,215,210,159,57,254
134620,220,210,169,57,255
134625,225,210,177,57,253
134630,230,210,188,58,255
134635,235,210,198,58,255
134640,240,210,207,56,255
134645,245,210,215,57,255
134650,250,210,224,56,255
134655,255,210,234,56,255
134660,260,210,242,56,254
134665,265,210,250,56,251
134670,270,210,253,56,247
134675,275,210,255,57,238
134680,280,210,255,57,230
134685,285,210,255,56,219
134690,290,210,255,56,211
134695,295,210,255,56,201
134700,300,210,255,55,193
134705,305,210,255,56,183
134710,310,210,254,57,173
134715,315,210,254,58,166
134720,320,210,254,58,156
134725,325,210,254,57,145
134730,330,210,255,57,136
134735,335,210,255,55,127
134740,340,210,255,56,118
134745,345,210,255,57,110
134750,350,210,255,56,99
134755,355,210,255,57,90
134760,360,210,255,58,83
134765,365,210,255,59,73
134770,370,210,255,60,66
134775,375,210,255,63,60
134780,380,210,255,70,58
134785,385,210,255,79,56
134790,390,210,255,88,56
134795,395,210,255,98,57
134800,400,210,254,106,58
134805,405,210,255,116,59
134810,410,210,255,126,58
134815,415,210,255,133,56
134820,420,210,255,143,57
134825,425,210,255,153,55
134830,430,210,255,162,56
134835,435,210,255,171,55
134840,440,210,255,180,58
134845,445,210,254,190,58
134850,450,210,255,200,58
134855,455,210,255,210,57
134860,460,210,255,218,57
134865,465,210,255,227,57
134870,470,210,255,236,56
134875,475,210,254,245,56
134880,480,210,250,250,56
134885,485,210,243,254,56
134890,490,210,235,255,57
134895,495,210,227,255,56
134900,500,210,217,255,56
134905,505,210,208,255,55
134910,510,210,198,255,56
134915,515,210,188,254,56
134920,520,210,180,254,57
134925,525,210,172,254,58
134930,530,210,162,254,57
134935,535,210,152,254,57
134940,540,210,143,255,57
134945,545,210,135,255,59
134950,550,210,124,254,57
134955,555,210,115,255,56
134960,560,210,105,255,57
134965,565,210,97,255,57
134970,570,210,89,255,57
134975,575,210,79,255,58
134980,580,210,71,255,59
134985,585,210,64,255,61
134990,590,210,59,255,65
134995,595,210,57,255,72
135000,600,210,57,255,82
135005,605,210,56,255,90
135010,610,210,57,255,100
135015,615,210,57,255,110
135020,620,210,58,255,119
135025,625,210,56,255,126
135030,630,210,52,255,129
135035,635,210,50,255,130
137605,5,215,57,255,176
137610,10,215,59,255,181
137615,15,215,61,254,187
137620,20,215,62,255,196
137625,25,215,63,255,206
137630,30,215,63,255,214
137635,35,215,61,254,223
137640,40,215,61,255,231
137645,45,215,62,254,239
137650,50,215,62,253,246
137655,55,215,63,248,251
137660,60,215,63,241,253
137665,65,215,64,233,255
137670,70,215,63,223,255
137675,75,215,63,215,255
137680,80,215,62,206,255
137685,85,215,62,197,255
137690,90,215,62,187,254
137695,95,215,62,178,255
137700,100,215,62,171,255
137705,105,215,62,161,254
137710,110,215,63,152,255
137715,115,215,62,142,255
137720,120,215,62,134,255
137725,125,215,61,124,255
137730,130,215,62,115,255
137735,135,215,62,106,255
137740,140,215,62,98,254
137745,145,215,62,89,254
137750,150,215,64,81,255
137755,155,215,64,73,255
137760,160,215,67,66,255
137765,165,215,73,64,255
137770,170,215,82,62,255
137775,175,215,91,61,255
137780,180,215,100,63,255
137785,185,215,109,63,255
137790,190,215,119,63,255
137795,195,215,126,63,255
137800,200,215,136,63,255
137805,205,215,143,62,255
137810,210,215,153,62,255
137815,215,215,162,62,255
137820,220,215,172,62,255
137825,225,215,180,63,255
137830,230,215,190,63,255
137835,235,215,199,64,255
137840,240,215,208,63,254
137845,245,215,216,62,254
137850,250,215,226,62,255
137855,255,215,234,63,255
137860,260,215,243,62,255
137865,265,215,248,62,251
137870,270,215,252,62,246
137875,275,215,254,63,239
137880,280,215,255,62,229
137885,285,215,255,62,221
137890,290,215,255,62,213
137895,295,215,255,62,203
137900,300,215,255,62,195
137905,305,215,255,62,185
137910,310,215,255,62,177
137915,315,215,254,63,167
137920,320,215,254,63,159
137925,325,215,253,63,149
137930,330,215,255,63,140
137935,335,215,255,62,132
137940,340,215,255,62,122
137945,345,215,255,63,114
137950,350,215,255,63,104
137955,355,215,254,63,96
137960,360,215,255,64,89
137965,365,215,255,64,79
137970,370,215,255,66,72
137975,375,215,255,67,65
137980,380,215,255,74,63
137985,385,215,255,83,61
137990,390,215,255,93,62
137995,395,215,255,101,63
138000,400,215,255,111,64
138005,405,215,255,120,62
138010,410,215,254,129,62
138015,415,215,255,138,61
138020,420,215,255,146,61
138025,425,215,255,155,61
138030,430,215,254,165,61
138035,435,215,255,173,61
138040,440,215,255,183,63
138045,445,215,255,192,63
138050,450,215,255,202,64
138055,455,215,255,211,63
138060,460,215,255,219,63
138065,465,215,255,228,61
138070,470,215,255,238,64
138075,475,215,254,245,62
138080,480,215,250,251,62
138085,485,215,244,253,62
138090,490,215,235,255,60
138095,495,215,228,255,62
138100,500,215,218,255,63
138105,505,215,209,255,61
138110,510,215,200,255,63
138115,515,215,191,254,62
138120,520,215,183,254,62
138125,525,215,173,254,63
138130,530,215,165,254,64
138135,535,215,155,254,63
138140,540,215,147,254,62
138145,545,215,138,255,63
138150,550,215,128,255,62
138155,555,215,120,255,64
138160,560,215,110,255,62
138165,565,215,101,255,63
138170,570,215,94,255,63
138175,575,215,84,255,63
138180,580,215,76,255,65
138185,585,215,69,255,65
138190,590,215,65,255,71
138195,595,215,62,255,78
138200,600,215,62,255,86
138205,605,215,63,255,94
138210,610,215,62,255,104
138215,615,215,63,255,115
138220,620,215,63,254,122
138225,625,215,61,255,130
138230,630,215,57,255,132
138235,635,215,56,255,134
140805,5,220,60,255,177
140810,10,220,64,255,183
140815,15,220,66,255,189
140820,20,220,68,255,198
140825,25,220,67,255,205
140830,30,220,66,255,215
140835,35,220,66,255,223
140840,40,220,66,255,231
140845,45,220,67,255,241
140850,50,220,68,253,248
140855,55,220,67,249,252
140860,60,220,68,242,253
140865,65,220,68,233,255
140870,70,220,69,224,255
140875,75,220,67,216,255
140880,80,220,67,208,254
140885,85,220,67,198,254
140890,90,220,67,189,254
140895,95,220,67,181,254
140900,100,220,67,172,255
140905,105,220,68,163,255
140910,110,220,68,154,255
140915,115,220,67,145,254
140920,120,220,66,137,255
140925,125,220,67,128,255
140930,130,220,67,119,255
140935,135,220,65,110,255
140940,140,220,67,102,254
140945,145,220,68,94,253
140950,150,220,68,84,255
140955,155,220,70,77,254
140960,160,220,71,71,255
140965,165,220,77,68,255
140970,170,220,86,67,255
140975,175,220,94,68,255
140980,180,220,103,67,255
140985,185,220,113,68,255
140990,190,220,121,69,255
140995,195,220,131,69,255
141000,200,220,139,69,255
141005,205,220,148,68,255
141010,210,220,156,67,255
141015,215,220,164,68,255
141020,220,220,173,67,255
141025,225,220,182,68,254
141030,230,220,190,68,254
141035,235,220,200,70,255
141040,240,220,209,69,255
141045,245,220,217,67,253
141050,250,220,226,67,255
141055,255,220,234,68,255
141060,260,220,243,67,254
141065,265,220,250,67,253
141070,270,220,253,68,247
141075,275,220,254,68,239
141080,280,220,254,68,231
141085,285,220,255,67,223
141090,290,220,255,67,213
141095,295,220,255,67,205
141100,300,220,254,67,196
141105,305,220,255,67,187
141110,310,220,255,67,179
141115,315,220,254,67,170
141120,320,220,254,69,162
141125,325,220,254,68,152
141130,330,220,254,68,143
141135,335,220,253,66,134
141140,340,220,255,67,126
141145,345,220,255,67,117
141150,350,220,255,67,109
141155,355,220,255,69,100
141160,360,220,255,69,92
141165,365,220,255,69,83
141170,370,220,255,70,75
141175,375,220,255,73,70
141180,380,220,255,79,69
141185,385,220,255,89,67
141190,390,220,255,98,67
141195,395,220,255,106,66
141200,400,220,255,114,68
141205,405,220,254,123,67
141210,410,220,255,133,68
141215,415,220,255,141,68
141220,420,220,255,148,66
141225,425,220,255,158,67
141230,430,220,255,167,67
141235,435,220,254,176,67
141240,440,220,255,184,68
141245,445,220,255,194,69
141250,450,220,255,203,68
141255,455,220,254,212,68
141260,460,220,255,220,68
141265,465,220,254,229,67
141270,470,220,255,237,67
141275,475,220,254,244,68
141280,480,220,251,251,67
141285,485,220,245,254,67
141290,490,220,236,255,67
141295,495,220,228,254,67
141300,500,220,219,255,67
141305,505,220,210,255,66
141310,510,220,201,255,67
141315,515,220,192,254,67
141320,520,220,184,255,67
141325,525,220,175,254,67
141330,530,220,168,254,69
141335,535,220,158,254,69
141340,540,220,150,254,69
141345,545,220,142,254,68
141350,550,220,133,255,68
141355,555,220,122,255,68
141360,560,220,114,254,69
141365,565,220,106,255,69
141370,570,220,97,255,68
141375,575,220,89,255,69
141380,580,220,81,255,70
141385,585,220,75,255,70
141390,590,220,70,255,74
141395,595,220,68,254,82
141400,600,220,66,255,91
141405,605,220,67,255,99
141410,610,220,67,255,109
141415,615,220,68,254,117
141420,620,220,68,255,126
141425,625,220,67,255,132
141430,630,220,63,255,136
141435,635,220,60,255,137
144005,5,225,67,255,181
144010,10,225,70,255,185
144015,15,225,71,255,191
144020,20,225,73,254,199
144025,25,225,73,255,207
144030,30,225,73,255,217
144035,35,225,72,255,225
144040,40,225,72,255,233
144045,45,225,72,254,241
144050,50,225,72,253,248
144055,55,225,71,249,251
144060,60,225,74,242,253
144065,65,225,73,233,255
144070,70,225,74,225,255
144075,75,225,73,216,255
144080,80,225,72,209,255
144085,85,225,73,200,255
144090,90,225,71,191,254
144095,95,225,72,183,255
144100,100,225,73,175,255
144105,105,225,72,166,254
144110,110,225,73,157,255
144115,115,225,72,149,255
144120,120,225,70,140,254
144125,125,225,71,131,255
144130,130,225,72,122,253
144135,135,225,71,114,253
144140,140,225,71,105,254
144145,145,225,73,98,253
144150,150,225,73,90,255
144155,155,225,74,82,255
144160,160,225,77,76,255
144165,165,225,82,73,254
144170,170,225,90,72,254
144175,175,225,100,72,255
144180,180,225,108,73,255
144185,185,225,117,73,255
144190,190,225,125,74,255
144195,195,225,134,73,254
144200,200,225,142,73,254
144205,205,225,151,73,255
144210,210,225,158,73,255
144215,215,225,167,73,255
144220,220,225,176,72,255
144225,225,225,184,73,255
144230,230,225,193,73,255
144235,235,225,202,74,255
144240,240,225,211,73,255
144245,245,225,218,73,255
144250,250,225,227,71,255
144255,255,225,236,72,255
144260,260,225,244,72,254
144265,265,225,249,72,251
144270,270,225,253,72,247
144275,275,225,254,73,240
144280,280,225,254,73,230
144285,285,225,255,72,222
144290,290,225,255,72,214
144295,295,225,255,72,206
144300,300,225,255,71,198
144305,305,225,255,72,190
144310,310,225,255,72,180
144315,315,225,255,73,173
144320,320,225,254,74,165
144325,325,225,254,72,155
144330,330,225,254,72,146
144335,335,225,255,72,138
144340,340,225,255,72,129
144345,345,225,255,72,120
144350,350,225,254,72,112
144355,355,225,254,73,104
144360,360,225,255,74,97
144365,365,225,255,74,89
144370,370,225,255,74,79
144375,375,225,255,78,76
144380,380,225,255,84,74
144385,385,225,255,93,72
144390,390,225,255,102,71
144395,395,225,255,110,71
144400,400,225,255,118,72
144405,405,225,255,128,73
144410,410,225,255,137,73
144415,415,225,255,144,72
144420,420,225,255,153,71
144425,425,225,255,161,73
144430,430,225,255,169,72
144435,435,225,255,178,72
144440,440,225,255,186,74
144445,445,225,255,195,73
144450,450,225,254,204,73
144455,455,225,255,213,74
144460,460,225,255,221,72
144465,465,225,255,229,72
144470,470,225,255,238,72
144475,475,225,253,245,72
144480,480,225,251,250,71
144485,485,225,246,254,73
144490,490,225,237,255,71
144495,495,225,229,255,72
144500,500,225,221,255,72
144505,505,225,211,255,72
144510,510,225,204,255,72
144515,515,225,195,255,72
144520,520,225,186,254,73
144525,525,225,179,254,73
144530,530,225,170,253,73
144535,535,225,163,254,75
144540,540,225,153,254,74
144545,545,225,144,253,72
144550,550,225,135,255,72
144555,555,225,126,255,74
144560,560,225,117,255,73
144565,565,225,110,255,74
144570,570,225,101,255,73
144575,575,225,93,255,73
144580,580,225,86,255,74
144585,585,225,80,255,76
144590,590,225,74,255,80
144595,595,225,73,254,87
144600,600,225,71,255,95
144605,605,225,71,255,103
144610,610,225,72,255,113
144615,615,225,73,255,121
144620,620,225,72,255,129
144625,625,225,72,255,136
144630,630,225,68,255,138
144635,635,225,66,255,139
147205,5,230,74,255,184
147210,10,230,76,255,189
147215,15,230,77,255,193
147220,20,230,78,255,201
147225,25,230,79,255,209
147230,30,230,79,255,217
147235,35,230,77,254,225
147240,40,230,77,255,233
147245,45,230,78,254,241
147250,50,230,78,253,248
147255,55,230,77,249,251
147260,60,230,79,243,253
147265,65,230,79,234,254
147270,70,230,78,226,255
147275,75,230,78,218,254
147280,80,230,79,210,255
147285,85,230,77,201,253
147290,90,230,78,192,255
147295,95,230,78,185,255
147300,100,230,78,178,255
147305,105,230,79,169,255
147310,110,230,80,160,255
147315,115,230,79,152,255
147320,120,230,78,144,255
147325,125,230,76,135,255
147330,130,230,77,126,254
147335,135,230,78,118,252
147340,140,230,79,111,254
147345,145,230,79,103,253
147350,150,230,79,94,255
147355,155,230,80,87,255
147360,160,230,82,82,255
147365,165,230,88,79,255
147370,170,230,95,78,255
147375,175,230,105,78,255
147380,180,230,113,79,254
147385,185,230,122,79,255
147390,190,230,130,80,255
147395,195,230,138,79,255
147400,200,230,146,79,255
147405,205,230,153,79,254
147410,210,230,161,78,254
147415,215,230,171,78,255
147420,220,230,178,78,254
147425,225,230,186,79,255
147430,230,230,196,79,254
147435,235,230,204,80,255
147440,240,230,212,79,254
147445,245,230,220,79,254
147450,250,230,229,78,255
147455,255,230,236,77,255
147460,260,230,242,78,253
147465,265,230,249,78,252
147470,270,230,254,78,247
147475,275,230,254,80,240
147480,280,230,254,79,232
147485,285,230,255,78,224
147490,290,230,255,79,216
147495,295,230,255,78,208
147500,300,230,255,78,200
147505,305,230,255,78,192
147510,310,230,255,78,184
147515,315,230,254,78,176
147520,320,230,254,80,169
147525,325,230,255,80,159
147530,330,230,254,78,150
147535,335,230,254,78,142
147540,340,230,253,78,133
147545,345,230,255,77,125
147550,350,230,254,78,116
147555,355,230,255,79,108
147560,360,230,255,80,101
147565,365,230,255,80,93
147570,370,230,255,81,86
147575,375,230,255,84,82
147580,380,230,255,89,80
147585,385,230,255,98,79
147590,390,230,255,106,79
147595,395,230,255,115,79
147600,400,230,255,123,80
147605,405,230,255,132,80
147610,410,230,254,140,78
147615,415,230,255,148,78
147620,420,230,255,155,77
147625,425,230,255,163,78
147630,430,230,255,172,78
147635,435,230,255,180,78
147640,440,230,255,189,79
147645,445,230,255,197,81
147650,450,230,255,205,80
147655,455,230,254,214,80
147660,460,230,254,222,79
147665,465,230,255,230,78
147670,470,230,254,239,78
147675,475,230,254,245,78
147680,480,230,251,251,77
147685,485,230,246,255,78
147690,490,230,238,255,79
147695,495,230,230,254,78
147700,500,230,222,255,78
147705,505,230,214,255,77
147710,510,230,205,255,78
147715,515,230,196,255,79
147720,520,230,189,253,78
147725,525,230,181,254,79
147730,530,230,172,254,81
147735,535,230,164,254,79
147740,540,230,156,254,79
147745,545,230,148,255,79
147750,550,230,138,255,78
147755,555,230,131,255,79
147760,560,230,122,255,80
147765,565,230,114,255,80
147770,570,230,107,255,79
147775,575,230,99,255,81
147780,580,230,91,255,80
147785,585,230,85,255,82
147790,590,230,82,255,87
147795,595,230,79,255,92
147800,600,230,78,255,102
147805,605,230,78,255,110
147810,610,230,79,255,118
147815,615,230,80,255,126
147820,620,230,80,255,134
147825,625,230,78,255,139
147830,630,230,74,255,142
147835,635,230,73,255,144
150405,5,235,78,255,185
150410,10,235,81,255,191
150415,15,235,83,255,195
150420,20,235,84,255,203
150425,25,235,84,255,211
150430,30,235,84,255,219
150435,35,235,82,255,227
150440,40,235,83,255,233
150445,45,235,83,255,241
150450,50,235,84,253,248
150455,55,235,84,249,251
150460,60,235,85,243,254
150465,65,235,85,236,255
150470,70,235,85,226,254
150475,75,235,85,219,255
150480,80,235,84,211,255
150485,85,235,83,203,255
150490,90,235,84,194,255
150495,95,235,84,187,254
150500,100,235,84,180,255
150505,105,235,85,171,254
150510,110,235,84,163,255
150515,115,235,83,155,255
150520,120,235,83,147,255
150525,125,235,83,140,255
150530,130,235,83,132,253
150535,135,235,83,123,254
150540,140,235,84,115,255
150545,145,235,84,109,254
150550,150,235,85,100,255
150555,155,235,85,93,254
150560,160,235,88,86,255
150565,165,235,92,84,255
150570,170,235,101,83,255
150575,175,235,110,84,255
150580,180,235,116,84,255
150585,185,235,124,85,255
150590,190,235,134,85,255
150595,195,235,141,85,254
150600,200,235,148,85,254
150605,205,235,156,84,254
150610,210,235,164,85,255
150615,215,235,172,84,255
150620,220,235,180,84,254
150625,225,235,188,84,255
150630,230,235,197,85,255
150635,235,235,204,85,255
150640,240,235,215,85,255
150645,245,235,221,83,254
150650,250,235,230,84,255
150655,255,235,237,83,255
150660,260,235,244,84,254
150665,265,235,250,84,252
150670,270,235,253,84,247
150675,275,235,255,86,241
150680,280,235,254,84,234
150685,285,235,255,84,225
150690,290,235,255,83,217
150695,295,235,255,83,209
150700,300,235,255,83,201
150705,305,235,255,83,193
150710,310,235,255,84,186
150715,315,235,254,85,178
150720,320,235,254,84,170
150725,325,235,255,84,162
150730,330,235,254,85,154
150735,335,235,254,84,146
150740,340,235,255,84,137
150745,345,235,255,84,129
150750,350,235,254,84,121
150755,355,235,255,85,114
150760,360,235,255,84,106
150765,365,235,255,86,99
150770,370,235,255,87,92
150775,375,235,255,90,88
150780,380,235,255,94,84
150785,385,235,255,102,84
150790,390,235,255,111,84
150795,395,235,255,119,85
150800,400,235,255,128,85
150805,405,235,255,135,83
150810,410,235,254,144,83
150815,415,235,255,152,85
150820,420,235,255,159,85
150825,425,235,255,167,85
150830,430,235,255,174,83
150835,435,235,255,183,83
150840,440,235,255,191,85
150845,445,235,255,199,86
150850,450,235,255,207,86
150855,455,235,254,215,84
150860,460,235,255,222,83
150865,465,235,255,230,85
150870,470,235,255,239,84
150875,475,235,254,246,83
150880,480,235,252,251,83
150885,485,235,246,254,83
150890,490,235,238,254,83
150895,495,235,231,255,83
150900,500,235,223,255,84
150905,505,235,216,255,84
150910,510,235,207,255,85
150915,515,235,199,255,84
150920,520,235,191,255,83
150925,525,235,183,255,85
150930,530,235,176,255,84
150935,535,235,167,255,85
150940,540,235,159,255,85
150945,545,235,151,255,84
150950,550,235,143,255,85
150955,555,235,135,254,84
150960,560,235,125,255,84
150965,565,235,119,255,85
150970,570,235,112,255,85
150975,575,235,104,255,86
150980,580,235,98,255,86
150985,585,235,90,255,88
150990,590,235,86,255,90
150995,595,235,85,255,97
151000,600,235,85,255,105
151005,605,235,84,255,114
151010,610,235,85,255,122
151015,615,235,85,255,130
151020,620,235,84,255,138
151025,625,235,83,255,143
151030,630,235,81,254,146
151035,635,235,78,255,147
153605,5,240,84,255,187
153610,10,240,85,255,192
153615,15,240,88,255,197
153620,20,240,91,255,204
153625,25,240,90,255,213
153630,30,240,89,254,220
153635,35,240,88,255,227
153640,40,240,89,255,235
153645,45,240,89,255,243
153650,50,240,88,253,249
153655,55,240,90,249,253
153660,60,240,90,242,253
153665,65,240,90,235,254
153670,70,240,90,228,255
153675,75,240,90,220,255
153680,80,240,89,212,254
153685,85,240,89,205,255
153690,90,240,90,196,254
153695,95,240,90,189,254
153700,100,240,90,182,255
153705,105,240,89,174,254
153710,110,240,91,167,255
153715,115,240,89,159,255
153720,120,240,89,150,255
153725,125,240,89,143,252
153730,130,240,89,133,254
153735,135,240,89,127,254
153740,140,240,90,120,254
153745,145,240,90,113,255
153750,150,240,90,104,253
153755,155,240,91,97,255
153760,160,240,93,92,255
153765,165,240,98,90,255
153770,170,240,106,89,255
153775,175,240,112,89,255
153780,180,240,120,89,255
153785,185,240,128,90,255
153790,190,240,137,90,254
153795,195,240,146,91,255
153800,200,240,152,89,255
153805,205,240,158,90,255
153810,210,240,167,88,255
153815,215,240,176,89,254
153820,220,240,182,89,255
153825,225,240,191,90,255
153830,230,240,198,90,254
153835,235,240,207,90,255
153840,240,240,215,90,254
153845,245,240,222,90,254
153850,250,240,230,89,255
153855,255,240,236,89,255
153860,260,240,244,89,253
153865,265,240,250,90,252
153870,270,240,253,89,246
153875,275,240,255,90,242
153880,280,240,255,90,234
153885,285,240,255,89,225
153890,290,240,255,88,217
153895,295,240,254,89,210
153900,300,240,255,89,203
153905,305,240,254,89,194
153910,310,240,254,90,187
153915,315,240,254,91,182
153920,320,240,253,90,173
153925,325,240,255,90,166
153930,330,240,254,89,157
153935,335,240,254,89,149
153940,340,240,254,90,141
153945,345,240,255,90,133
153950,350,240,255,89,125
153955,355,240,255,89,117
153960,360,240,255,90,112
153965,365,240,255,91,105
153970,370,240,255,92,95
153975,375,240,254,95,92
153980,380,240,255,101,91
153985,385,240,255,108,90
153990,390,240,255,115,88
153995,395,240,254,124,90
154000,400,240,255,132,91
154005,405,240,255,139,90
154010,410,240,254,148,90
154015,415,240,254,155,90
154020,420,240,255,161,89
154025,425,240,255,170,89
154030,430,240,255,178,90
154035,435,240,255,185,89
154040,440,240,255,193,90
154045,445,240,254,200,91
154050,450,240,254,209,92
154055,455,240,255,217,92
154060,460,240,255,223,90
154065,465,240,254,231,89
154070,470,240,255,240,89
154075,475,240,255,246,89
154080,480,240,251,252,89
154085,485,240,247,254,89
154090,490,240,238,255,89
154095,495,240,232,255,89
154100,500,240,224,255,91
154105,505,240,216,254,89
154110,510,240,208,255,89
154115,515,240,200,255,89
154120,520,240,193,255,90
154125,525,240,187,255,90
154130,530,240,178,255,91
154135,535,240,170,255,91
154140,540,240,162,255,89
154145,545,240,154,255,89
154150,550,240,146,254,90
154155,555,240,138,255,89
154160,560,240,129,254,88
154165,565,240,124,255,91
154170,570,240,115,254,89
154175,575,240,109,255,92
154180,580,240,102,254,91
154185,585,240,95,255,93
154190,590,240,91,255,96
154195,595,240,90,255,103
154200,600,240,89,255,111
154205,605,240,90,255,117
